StoryID,StoryTitle,SentenceID,Word,POS Tag,Character Named Entity Tagset
1,angsa_teken_kerkuak,12,Kerkuak,NN,B-ANM
1,angsa_teken_kerkuak,12,tuun,Z,O
1,angsa_teken_kerkuak,12,lantas,NN,O
1,angsa_teken_kerkuak,12,ka,IN,O
1,angsa_teken_kerkuak,12,Tukade,NN,O
1,angsa_teken_kerkuak,12,ngalih,VB,O
1,angsa_teken_kerkuak,12,be,NN,O
1,angsa_teken_kerkuak,12,tur,CC,O
1,angsa_teken_kerkuak,12,lakar,MD,O
1,angsa_teken_kerkuak,12,punduhanga,VB,O
1,angsa_teken_kerkuak,12,.,Z,O
1,angsa_teken_kerkuak,13,Suba,MD,O
1,angsa_teken_kerkuak,13,lantas,RB,O
1,angsa_teken_kerkuak,13,liu,JJ,O
1,angsa_teken_kerkuak,13,maan,VB,O
1,angsa_teken_kerkuak,13,be,NN,O
1,angsa_teken_kerkuak,13,tur,CC,O
1,angsa_teken_kerkuak,13,suba,RB,O
1,angsa_teken_kerkuak,13,mapunduh,VB,O
1,angsa_teken_kerkuak,13,bene,Z,O
1,angsa_teken_kerkuak,13,I,DT,B-ANM
1,angsa_teken_kerkuak,13,Angsa,NNP,I-ANM
1,angsa_teken_kerkuak,13,ngajak,VB,O
1,angsa_teken_kerkuak,13,I,DT,B-ANM
1,angsa_teken_kerkuak,13,Kerkuak,NNP,I-ANM
1,angsa_teken_kerkuak,13,nyawenin,NNP,O
1,angsa_teken_kerkuak,13,bene,VB,O
1,angsa_teken_kerkuak,13,baan,IN,O
1,angsa_teken_kerkuak,13,don,NN,O
1,angsa_teken_kerkuak,13,kladi,NN,O
1,angsa_teken_kerkuak,13,.,Z,O
1,angsa_teken_kerkuak,14,Gumine,PR,O
1,angsa_teken_kerkuak,14,suba,RB,O
1,angsa_teken_kerkuak,14,sanja,NN,O
