StoryID,StoryTitle,SentenceID,Word,POS Tag,Character Named Entity Tagset
0,anak_ririh,8,Apeteng,Det,O
0,anak_ririh,8,Pan,PropN,B-PNAME
0,anak_ririh,8,Karsa,PropN,I-PNAME
0,anak_ririh,8,tusing,Adj,O
0,anak_ririh,8,bisa,Verb,O
0,anak_ririh,8,pules,Verb,O
0,anak_ririh,8,ngenehang,Noun,O
0,anak_ririh,8,gegaene,Noun,O
0,anak_ririh,8,.,Part,O
0,anak_ririh,9,Takut,Noun,O
0,anak_ririh,9,semere,Part,O
0,anak_ririh,9,bek,Noun,O
0,anak_ririh,9,kaurugin,Part,O
0,anak_ririh,9,tanah,Noun,O
0,anak_ririh,9,.,Part,O
0,anak_ririh,10,Manine,Noun,O
0,anak_ririh,10,nu,Noun,O
0,anak_ririh,10,ruput,Part,O
0,anak_ririh,10,ia,Pronoun,O
0,anak_ririh,10,ajaka,Verb,O
0,anak_ririh,10,pianakne,Noun,B-OBJ
0,anak_ririh,10,nelokin,Part,O
0,anak_ririh,10,semere,Noun,O
0,anak_ririh,10,sambilang,Part,O
0,anak_ririh,10,ngaba,Verb,O
0,anak_ririh,10,tambah,Noun,O
0,anak_ririh,10,.,Part,O
0,anak_ririh,11,Saja,Noun,O
0,anak_ririh,11,lantas,Adj,O
0,anak_ririh,11,semere,Verb,O
0,anak_ririh,11,bek,Noun,O
0,anak_ririh,11,aji,Prep,O
0,anak_ririh,11,tanah,Noun,O
0,anak_ririh,11,.,Part,O
0,anak_ririh,12,Pianakne,Noun,B-OBJ
0,anak_ririh,12,sedih,Adj,O
0,anak_ririh,12,mapangenan,Adj,O
0,anak_ririh,12,.,Part,O
0,anak_ririh,13,Pan,PropN,B-PNAME
0,anak_ririh,13,Karsa,PropN,I-PNAME
0,anak_ririh,13,masih,Prep,O
0,anak_ririh,13,mapangenan,Noun,O
0,anak_ririh,13,.,Part,O
0,anak_ririh,14,Makelo,Noun,O
0,anak_ririh,14,ia,Pronoun,O
0,anak_ririh,14,bengong,Verb,O
0,anak_ririh,14,mangenang,Noun,O
0,anak_ririh,14,kalacuran,Part,O
0,anak_ririh,14,dewekne,Noun,O
0,anak_ririh,14,.,Part,O
0,anak_ririh,15,Nangingke,Noun,O
0,anak_ririh,15,ia,Pronoun,O
0,anak_ririh,15,ngalih,Verb,O
0,anak_ririh,15,daya,Noun,O
0,anak_ririh,15,apanga,Part,O
0,anak_ririh,15,gegaene,Verb,O
0,anak_ririh,15,aluhan,Noun,O
0,anak_ririh,15,.,Part,O
0,anak_ririh,16,Lantas,Noun,O
0,anak_ririh,16,ia,Pronoun,O
0,anak_ririh,16,ngomong,Verb,O
0,anak_ririh,16,teken,Prep,O
0,anak_ririh,16,pianakne,Noun,B-OBJ
0,anak_ririh,16,.,Part,O
0,anak_ririh,17,Ih,Part,O
0,anak_ririh,17,cening,Noun,O
0,anak_ririh,17,de,Part,O
0,anak_ririh,17,cai,Pronoun,O
0,anak_ririh,17,keweh,Verb,O
0,anak_ririh,17,buin,Adj,O
0,anak_ririh,17,akejep,Verb,O
0,anak_ririh,17,dong,Noun,O
0,anak_ririh,17,ilang,Noun,O
0,anak_ririh,17,tanahe,Part,O
0,anak_ririh,17,ane,Prep,O
0,anak_ririh,17,ngurugin,Noun,O
0,anak_ririh,17,semere,Part,O
0,anak_ririh,17,ne,Prep,O
0,anak_ririh,17,.,Part,O
0,anak_ririh,18,Ditu,Noun,O
0,anak_ririh,18,lantas,Noun,O
0,anak_ririh,18,Pan,PropN,B-PNAME
0,anak_ririh,18,Karsa,PropN,I-PNAME
0,anak_ririh,18,ngantungan,Verb,O
0,anak_ririh,18,baju,Noun,O
0,anak_ririh,18,muah,Prep,O
0,anak_ririh,18,capilne,Verb,O
0,anak_ririh,18,ditongose,Noun,O
0,anak_ririh,18,ngantungan,Noun,O
0,anak_ririh,18,buka,Prep,O
0,anak_ririh,18,ane,Prep,O
0,anak_ririh,18,suba-suba,Noun,O
0,anak_ririh,18,.,Part,O
0,anak_ririh,19,Pianakne,Noun,B-OBJ
0,anak_ririh,19,masih,Prep,O
0,anak_ririh,19,nuutang,Noun,O
0,anak_ririh,19,tingkah,Part,O
0,anak_ririh,19,bapane,Pronoun,O
0,anak_ririh,19,.,Part,O
0,anak_ririh,20,Buine,Noun,O
0,anak_ririh,20,tambahe,Part,O
0,anak_ririh,20,ane,Prep,O
0,anak_ririh,20,besikan,Verb,O
0,anak_ririh,20,bantangne,Noun,O
0,anak_ririh,20,tancebanga,Noun,O
0,anak_ririh,20,ka,Prep,O
0,anak_ririh,20,tanahe,Noun,O
0,anak_ririh,20,ane,Prep,O
0,anak_ririh,20,ngurugin,Noun,O
0,anak_ririh,20,semere,Part,O
0,anak_ririh,20,muah,Prep,O
0,anak_ririh,20,ane,Prep,O
0,anak_ririh,20,lenan,Verb,O
0,anak_ririh,20,pejaga,Noun,O
0,anak_ririh,20,di,Prep,O
0,anak_ririh,20,sisin,Noun,O
0,anak_ririh,20,semere,Part,O
0,anak_ririh,20,suud,Verb,O
0,anak_ririh,20,keto,Noun,O
0,anak_ririh,20,lantas,Adj,O
0,anak_ririh,20,kalahina,Verb,O
0,anak_ririh,20,mengkeb,Noun,O
0,anak_ririh,20,.,Part,O
0,anak_ririh,21,kacerita,Noun,O
0,anak_ririh,21,anake,Noun,B-OBJ
0,anak_ririh,21,sane,Prep,I-OBJ
0,anak_ririh,21,mentas,Adj,I-OBJ
0,anak_ririh,21,ditu,Adj,I-OBJ
0,anak_ririh,21,pada,Verb,O
0,anak_ririh,21,ngon,Verb,O
0,anak_ririh,21,ningalin,Noun,O
0,anak_ririh,21,baju,Noun,O
0,anak_ririh,21,muah,Prep,O
0,anak_ririh,21,capil,Pronoun,O
0,anak_ririh,21,magantung,Verb,O
0,anak_ririh,21,paek,Noun,O
0,anak_ririh,21,semere,Part,O
0,anak_ririh,21,tur,Prep,O
0,anak_ririh,21,ane,Prep,O
0,anak_ririh,21,ngelahang,Verb,O
0,anak_ririh,21,tuara,Adj,O
0,anak_ririh,21,ada,Verb,O
0,anak_ririh,21,.,Part,O
0,anak_ririh,22,Apa,Pronoun,O
0,anak_ririh,22,buin,Prep,O
0,anak_ririh,22,mara,Adj,O
0,anak_ririh,22,ajinanga,Adj,O
0,anak_ririh,22,ada,Verb,O
0,anak_ririh,22,tambah,Noun,O
0,anak_ririh,22,ditu,Adj,O
0,anak_ririh,22,.,Part,O
0,anak_ririh,23,Alihina,Pronoun,O
0,anak_ririh,23,tusing,Adj,O
0,anak_ririh,23,ada,Verb,O
0,anak_ririh,23,kaukkaukina,Noun,O
0,anak_ririh,23,tara,Part,O
0,anak_ririh,23,ada,Verb,O
0,anak_ririh,23,masaut,Verb,O
0,anak_ririh,23,.,Part,O
0,anak_ririh,24,Sayan,Noun,O
0,anak_ririh,24,makelo,Part,O
0,anak_ririh,24,sayan,Adj,O
0,anak_ririh,24,liu,Adj,B-OBJ
0,anak_ririh,24,anake,Pronoun,I-OBJ
0,anak_ririh,24,pada,Verb,O
0,anak_ririh,24,kema,Verb,O
0,anak_ririh,24,tur,Prep,O
0,anak_ririh,24,pada,Verb,O
0,anak_ririh,24,ngenehang,Verb,O
0,anak_ririh,24,anake,Noun,O
0,anak_ririh,24,ane,Prep,O
0,anak_ririh,24,ngae,Verb,O
0,anak_ririh,24,semere,Noun,O
0,anak_ririh,24,kaurugan,Noun,O
0,anak_ririh,24,baan,Prep,O
0,anak_ririh,24,tanah,Noun,O
0,anak_ririh,24,ditu,Adj,O
0,anak_ririh,24,.,Part,O
0,anak_ririh,25,Lantas,Noun,O
0,anak_ririh,25,sahasa,Part,O
0,anak_ririh,25,nyemak,Verb,O
0,anak_ririh,25,tambah,Noun,O
0,anak_ririh,25,pada,Verb,O
0,anak_ririh,25,numbegin,Verb,O
0,anak_ririh,25,semere,Noun,O
0,anak_ririh,25,ento,Pronoun,O
0,anak_ririh,25,.,Part,O
0,anak_ririh,26,Tanahne,Noun,O
0,anak_ririh,26,kagediang,Noun,O
0,anak_ririh,26,.,Part,O
0,anak_ririh,27,Baan,Noun,O
0,anak_ririh,27,liu,Adj,B-OBJ
0,anak_ririh,27,anake,Pronoun,I-OBJ
0,anak_ririh,27,magae,Verb,O
0,anak_ririh,27,buina,Prep,O
0,anak_ririh,27,tanah,Noun,O
0,anak_ririh,27,nu,Noun,O
0,anak_ririh,27,gebuh,Noun,O
0,anak_ririh,27,dadiannya,Part,O
0,anak_ririh,27,tuara,Adj,O
0,anak_ririh,27,makelo,Verb,O
0,anak_ririh,27,semere,Noun,O
0,anak_ririh,27,ento,Pronoun,O
0,anak_ririh,27,suba,Adj,O
0,anak_ririh,27,kedas,Adj,O
0,anak_ririh,27,buka,Prep,O
0,anak_ririh,27,ibine,Noun,O
0,anak_ririh,27,.,Part,O
0,anak_ririh,28,Ditu,Det,O
0,anak_ririh,28,Pan,PropN,B-PNAME
0,anak_ririh,28,Karta,PropN,I-PNAME
0,anak_ririh,28,malaib-laib,Part,O
0,anak_ririh,28,tur,Prep,O
0,anak_ririh,28,ngomong,Verb,O
0,anak_ririh,28,Inggih,Noun,O
0,anak_ririh,28,jerone,Part,B-OBJ
0,anak_ririh,28,sareng,Prep,I-OBJ
0,anak_ririh,28,sami,Noun,I-OBJ
0,anak_ririh,28,tiang,Pronoun,O
0,anak_ririh,28,nunas,Verb,O
0,anak_ririh,28,pisan,Adj,O
0,anak_ririh,28,ring,Prep,O
0,anak_ririh,28,pitulung,Noun,O
0,anak_ririh,28,jerone,Part,B-OBJ
0,anak_ririh,28,sane,Prep,O
0,anak_ririh,28,paicaang,Verb,O
0,anak_ririh,28,ring,Prep,O
0,anak_ririh,28,tiang,Pronoun,O
0,anak_ririh,28,.,Part,O
1,angsa_teken_kerkuak,0,Ada,Pronoun,O
1,angsa_teken_kerkuak,0,katuturan,Verb,O
1,angsa_teken_kerkuak,0,satua,Noun,O
1,angsa_teken_kerkuak,0,I,Det,B-ANM
1,angsa_teken_kerkuak,0,Angsa,Noun,I-ANM
1,angsa_teken_kerkuak,0,masawitra,Part,O
1,angsa_teken_kerkuak,0,teken,Prep,O
1,angsa_teken_kerkuak,0,I,Det,B-ANM
1,angsa_teken_kerkuak,0,Kerkuak,Noun,B-ANM
1,angsa_teken_kerkuak,0,.,Part,O
1,angsa_teken_kerkuak,1,Sadina-dina,Noun,O
1,angsa_teken_kerkuak,1,I,Det,B-ANM
1,angsa_teken_kerkuak,1,Angsa,Noun,I-ANM
1,angsa_teken_kerkuak,1,teken,Prep,O
1,angsa_teken_kerkuak,1,I,Det,B-ANM
1,angsa_teken_kerkuak,1,Kerkuak,Noun,I-ANM
1,angsa_teken_kerkuak,1,setata,Verb,O
1,angsa_teken_kerkuak,1,bareng-bareng,Verb,O
1,angsa_teken_kerkuak,1,ngalih,Verb,O
1,angsa_teken_kerkuak,1,amah,Noun,O
1,angsa_teken_kerkuak,1,kema,Verb,O
1,angsa_teken_kerkuak,1,ka,Prep,O
1,angsa_teken_kerkuak,1,tegale,Noun,O
1,angsa_teken_kerkuak,1,.,Part,O
1,angsa_teken_kerkuak,2,Sakadi,Det,O
1,angsa_teken_kerkuak,2,isin,PropN,O
1,angsa_teken_kerkuak,2,gumine,PropN,O
1,angsa_teken_kerkuak,2,rwa,PropN,O
1,angsa_teken_kerkuak,2,bineda,PropN,O
1,angsa_teken_kerkuak,2,kaucap,PropN,O
1,angsa_teken_kerkuak,2,ada,Verb,O
1,angsa_teken_kerkuak,2,jele,Noun,O
1,angsa_teken_kerkuak,2,ada,Verb,O
1,angsa_teken_kerkuak,2,melah,Adj,O
1,angsa_teken_kerkuak,2,patuh,Noun,O
1,angsa_teken_kerkuak,2,teken,Prep,O
1,angsa_teken_kerkuak,2,solah,Noun,O
1,angsa_teken_kerkuak,2,I,Det,O
1,angsa_teken_kerkuak,2,Angsa,PropN,O
1,angsa_teken_kerkuak,2,ngajak,Verb,O
1,angsa_teken_kerkuak,2,I,Det,O
1,angsa_teken_kerkuak,2,Kerkuak,Noun,O
1,angsa_teken_kerkuak,2,matungkas,Part,O
1,angsa_teken_kerkuak,2,pisan,Adj,O
1,angsa_teken_kerkuak,2,parilaksana,Part,O
1,angsa_teken_kerkuak,2,nyane,Prep,O
1,angsa_teken_kerkuak,2,.,Part,O
1,angsa_teken_kerkuak,3,I,Det,B-ANM
1,angsa_teken_kerkuak,3,Angsa,PropN,I-ANM
1,angsa_teken_kerkuak,3,parilaksanannyane,PropN,O
1,angsa_teken_kerkuak,3,polos,Part,O
1,angsa_teken_kerkuak,3,jemet,Adj,O
1,angsa_teken_kerkuak,3,tur,Prep,O
1,angsa_teken_kerkuak,3,wicaksana,Adj,O
1,angsa_teken_kerkuak,3,.,Part,O
1,angsa_teken_kerkuak,4,Maelenan,Noun,O
1,angsa_teken_kerkuak,4,teken,Prep,O
1,angsa_teken_kerkuak,4,I,Det,B-ANM
1,angsa_teken_kerkuak,4,Kerkuak,PropN,I-ANM
1,angsa_teken_kerkuak,4,bikasnyane,PropN,O
1,angsa_teken_kerkuak,4,jele,Part,O
1,angsa_teken_kerkuak,4,demen,Adj,O
1,angsa_teken_kerkuak,4,ngai,Adj,O
1,angsa_teken_kerkuak,4,rusuh,Part,O
1,angsa_teken_kerkuak,4,tur,Prep,O
1,angsa_teken_kerkuak,4,dayane,Pronoun,O
1,angsa_teken_kerkuak,4,liu,Adj,O
1,angsa_teken_kerkuak,4,.,Part,O
1,angsa_teken_kerkuak,5,Sedek,Noun,O
1,angsa_teken_kerkuak,5,dina,Noun,O
1,angsa_teken_kerkuak,5,anu,Part,O
1,angsa_teken_kerkuak,5,I,Det,B-ANM
1,angsa_teken_kerkuak,5,Angsa,Noun,I-ANM
1,angsa_teken_kerkuak,5,paling,Noun,O
1,angsa_teken_kerkuak,5,ngalih,Verb,O
1,angsa_teken_kerkuak,5,amah-amahan,Noun,O
1,angsa_teken_kerkuak,5,sawireh,Noun,O
1,angsa_teken_kerkuak,5,di,Prep,O
1,angsa_teken_kerkuak,5,Tegale,Noun,O
1,angsa_teken_kerkuak,5,suba,Adj,O
1,angsa_teken_kerkuak,5,telah,Verb,O
1,angsa_teken_kerkuak,5,amah-amahane,Noun,O
1,angsa_teken_kerkuak,5,.,Part,O
1,angsa_teken_kerkuak,6,Kema,Pronoun,O
1,angsa_teken_kerkuak,6,lantas,Adj,O
1,angsa_teken_kerkuak,6,I,Det,B-ANM
1,angsa_teken_kerkuak,6,Angsa,Noun,I-ANM
1,angsa_teken_kerkuak,6,ka,Prep,O
1,angsa_teken_kerkuak,6,Tukad,Noun,O
1,angsa_teken_kerkuak,6,Dangin,Part,O
1,angsa_teken_kerkuak,6,Desa,Noun,O
1,angsa_teken_kerkuak,6,ditu,Adj,O
1,angsa_teken_kerkuak,6,iya,Verb,O
1,angsa_teken_kerkuak,6,nolih,Noun,O
1,angsa_teken_kerkuak,6,liu,Adj,O
1,angsa_teken_kerkuak,6,ada,Verb,O
1,angsa_teken_kerkuak,6,be,Noun,O
1,angsa_teken_kerkuak,6,.,Part,O
1,angsa_teken_kerkuak,7,Makeneh,Pronoun,O
1,angsa_teken_kerkuak,7,lantas,Adj,O
1,angsa_teken_kerkuak,7,I,Det,B-ANM
1,angsa_teken_kerkuak,7,Angsa,PropN,I-ANM
1,angsa_teken_kerkuak,7,ngajak,Verb,O
1,angsa_teken_kerkuak,7,I,Det,B-ANM
1,angsa_teken_kerkuak,7,Kerkuak,PropN,I-ANM
1,angsa_teken_kerkuak,7,kema,Verb,O
1,angsa_teken_kerkuak,7,ka,Prep,O
1,angsa_teken_kerkuak,7,Tukad,Noun,O
1,angsa_teken_kerkuak,7,Dangin,Part,O
1,angsa_teken_kerkuak,7,Desa,Noun,O
1,angsa_teken_kerkuak,7,ngalih,Verb,O
1,angsa_teken_kerkuak,7,amah-amahan,Noun,O
1,angsa_teken_kerkuak,7,.,Part,O
1,angsa_teken_kerkuak,8,We,Noun,O
1,angsa_teken_kerkuak,8,kerkuak,Noun,B-ANM
1,angsa_teken_kerkuak,8,di,Prep,O
1,angsa_teken_kerkuak,8,Tegale,Noun,O
1,angsa_teken_kerkuak,8,suba,Adj,O
1,angsa_teken_kerkuak,8,telah,Verb,O
1,angsa_teken_kerkuak,8,amah-amahane,Part,O
1,angsa_teken_kerkuak,8,miwah,Prep,O
1,angsa_teken_kerkuak,8,bareng,Noun,O
1,angsa_teken_kerkuak,8,ajak,Part,O
1,angsa_teken_kerkuak,8,icang,Pronoun,O
1,angsa_teken_kerkuak,8,kema,Verb,O
1,angsa_teken_kerkuak,8,ka,Prep,O
1,angsa_teken_kerkuak,8,Tukad,Noun,O
1,angsa_teken_kerkuak,8,Dangin,Part,O
1,angsa_teken_kerkuak,8,Desa,Noun,O
1,angsa_teken_kerkuak,8,ngalih,Verb,O
1,angsa_teken_kerkuak,8,amah-amahan,Noun,O
1,angsa_teken_kerkuak,8,keto,Noun,O
1,angsa_teken_kerkuak,8,munyine,Part,O
1,angsa_teken_kerkuak,8,I,Det,O
1,angsa_teken_kerkuak,8,Angsa,Noun,O
1,angsa_teken_kerkuak,8,.,Part,O
1,angsa_teken_kerkuak,9,ia,Pronoun,O
1,angsa_teken_kerkuak,9,jeg,Part,O
1,angsa_teken_kerkuak,9,ngepas,Adj,O
1,angsa_teken_kerkuak,9,sajaan,Verb,O
1,angsa_teken_kerkuak,9,basang,Noun,O
1,angsa_teken_kerkuak,9,icange,Pronoun,O
1,angsa_teken_kerkuak,9,suba,Adj,O
1,angsa_teken_kerkuak,9,seduk,Verb,O
1,angsa_teken_kerkuak,9,mai,Noun,O
1,angsa_teken_kerkuak,9,enggalin,Verb,O
1,angsa_teken_kerkuak,9,kema,Adj,O
1,angsa_teken_kerkuak,9,nyaut,Part,O
1,angsa_teken_kerkuak,9,I,Det,B-ANM
1,angsa_teken_kerkuak,9,Kerkuak,Noun,I-ANM
1,angsa_teken_kerkuak,9,.,Part,O
1,angsa_teken_kerkuak,10,Disubane,Noun,O
1,angsa_teken_kerkuak,10,neked,Noun,O
1,angsa_teken_kerkuak,10,di,Prep,O
1,angsa_teken_kerkuak,10,Tukad,Noun,O
1,angsa_teken_kerkuak,10,Dangin,Part,O
1,angsa_teken_kerkuak,10,Desa,Noun,O
1,angsa_teken_kerkuak,10,ditu,Adj,O
1,angsa_teken_kerkuak,10,lantas,Adj,O
1,angsa_teken_kerkuak,10,I,Det,B-ANM
1,angsa_teken_kerkuak,10,Kerkuak,Noun,I-ANM
1,angsa_teken_kerkuak,10,nolih,Part,O
1,angsa_teken_kerkuak,10,liu,Adj,O
1,angsa_teken_kerkuak,10,ada,Verb,O
1,angsa_teken_kerkuak,10,be,Noun,O
1,angsa_teken_kerkuak,10,pesu,Part,O
1,angsa_teken_kerkuak,10,lantas,Adj,O
1,angsa_teken_kerkuak,10,daya,Verb,O
1,angsa_teken_kerkuak,10,corah,Part,O
1,angsa_teken_kerkuak,10,ne,Prep,O
1,angsa_teken_kerkuak,10,I,Det,B-ANM
1,angsa_teken_kerkuak,10,Kerkuak,Noun,I-ANM
1,angsa_teken_kerkuak,10,yen,Prep,O
1,angsa_teken_kerkuak,10,ne,Prep,O
1,angsa_teken_kerkuak,10,dum,Noun,O
1,angsa_teken_kerkuak,10,ajak,Part,O
1,angsa_teken_kerkuak,10,I,Det,B-ANM
1,angsa_teken_kerkuak,10,Angsa,Noun,I-ANM
1,angsa_teken_kerkuak,10,sinah,Noun,O
1,angsa_teken_kerkuak,10,lakar,Verb,O
1,angsa_teken_kerkuak,10,bedik,Verb,O
1,angsa_teken_kerkuak,10,icang,Pronoun,O
1,angsa_teken_kerkuak,10,maan,Verb,O
1,angsa_teken_kerkuak,10,ngamah,Verb,O
1,angsa_teken_kerkuak,10,krana,Prep,O
1,angsa_teken_kerkuak,10,basang,Noun,O
1,angsa_teken_kerkuak,10,icange,Pronoun,O
1,angsa_teken_kerkuak,10,cenik,Part,O
1,angsa_teken_kerkuak,10,jeg,Part,O
1,angsa_teken_kerkuak,10,liunan,Part,O
1,angsa_teken_kerkuak,10,I,Det,B-ANM
1,angsa_teken_kerkuak,10,Angsa,PropN,I-ANM
1,angsa_teken_kerkuak,10,maan,Verb,O
1,angsa_teken_kerkuak,10,ngamah,Verb,O
1,angsa_teken_kerkuak,10,krana,Prep,O
1,angsa_teken_kerkuak,10,awakne,Adj,O
1,angsa_teken_kerkuak,10,gede,Adj,O
1,angsa_teken_kerkuak,10,liu,Adj,O
1,angsa_teken_kerkuak,10,ngidaang,Adj,O
1,angsa_teken_kerkuak,10,ngamah,Verb,O
1,angsa_teken_kerkuak,10,be,Noun,O
1,angsa_teken_kerkuak,10,.,Part,O
1,angsa_teken_kerkuak,11,I,Det,B-ANM
1,angsa_teken_kerkuak,11,Kerkuak,Noun,I-ANM
1,angsa_teken_kerkuak,11,lantas,Noun,O
1,angsa_teken_kerkuak,11,nunden,Part,O
1,angsa_teken_kerkuak,11,I,Det,B-ANM
1,angsa_teken_kerkuak,11,Angsa,PropN,I-ANM
1,angsa_teken_kerkuak,11,numanang,Verb,O
1,angsa_teken_kerkuak,11,be,Noun,O
1,angsa_teken_kerkuak,11,We,Part,O
1,angsa_teken_kerkuak,11,cai,Pronoun,O
1,angsa_teken_kerkuak,11,Angsa,Part,B-ANM
1,angsa_teken_kerkuak,11,yen,Prep,O
1,angsa_teken_kerkuak,11,jani,Adj,O
1,angsa_teken_kerkuak,11,amah,Verb,O
1,angsa_teken_kerkuak,11,bene,Noun,O
1,angsa_teken_kerkuak,11,onyangan,Part,O
1,angsa_teken_kerkuak,11,sinah,Noun,O
1,angsa_teken_kerkuak,11,buin,Prep,O
1,angsa_teken_kerkuak,11,mani,Noun,O
1,angsa_teken_kerkuak,11,poan,Part,O
1,angsa_teken_kerkuak,11,sing,Adj,O
1,angsa_teken_kerkuak,11,ada,Verb,O
1,angsa_teken_kerkuak,11,buin,Adj,O
1,angsa_teken_kerkuak,11,ane,Prep,O
1,angsa_teken_kerkuak,11,lakar,Verb,O
1,angsa_teken_kerkuak,11,amah,Verb,O
1,angsa_teken_kerkuak,11,tumanang,Noun,O
1,angsa_teken_kerkuak,11,bene,Part,O
1,angsa_teken_kerkuak,11,masaut,Verb,O
1,angsa_teken_kerkuak,11,lantas,Adj,O
1,angsa_teken_kerkuak,11,I,Det,B-ANM
1,angsa_teken_kerkuak,11,Angsa,Noun,I-ANM
1,angsa_teken_kerkuak,11,ia,Pronoun,O
1,angsa_teken_kerkuak,11,saja,Verb,O
1,angsa_teken_kerkuak,11,adi,Noun,O
1,angsa_teken_kerkuak,11,tumben,Noun,O
1,angsa_teken_kerkuak,11,beneng,Part,O
1,angsa_teken_kerkuak,11,otak,Prep,O
1,angsa_teken_kerkuak,11,caine,Pronoun,O
1,angsa_teken_kerkuak,11,miwah,Prep,O
1,angsa_teken_kerkuak,11,jani,Adj,O
1,angsa_teken_kerkuak,11,punduhang,Verb,O
1,angsa_teken_kerkuak,11,bene,Noun,O
1,angsa_teken_kerkuak,11,.,Part,O
1,angsa_teken_kerkuak,12,I,Det,B-ANM
1,angsa_teken_kerkuak,12,Angsa,Noun,I-ANM
1,angsa_teken_kerkuak,12,teken,Prep,O
1,angsa_teken_kerkuak,12,Kerkuak,Noun,B-ANM
1,angsa_teken_kerkuak,12,tuun,Part,O
1,angsa_teken_kerkuak,12,lantas,Noun,O
1,angsa_teken_kerkuak,12,ka,Prep,O
1,angsa_teken_kerkuak,12,Tukade,Noun,O
1,angsa_teken_kerkuak,12,ngalih,Verb,O
1,angsa_teken_kerkuak,12,be,Noun,O
1,angsa_teken_kerkuak,12,tur,Prep,O
1,angsa_teken_kerkuak,12,lakar,Verb,O
1,angsa_teken_kerkuak,12,punduhanga,Verb,O
1,angsa_teken_kerkuak,12,.,Part,O
1,angsa_teken_kerkuak,13,Suba,Verb,O
1,angsa_teken_kerkuak,13,lantas,Adj,O
1,angsa_teken_kerkuak,13,liu,Adj,O
1,angsa_teken_kerkuak,13,maan,Verb,O
1,angsa_teken_kerkuak,13,be,Noun,O
1,angsa_teken_kerkuak,13,tur,Prep,O
